Artist,Name,Text
뉴링크,활동,"음반:
제목: 싱글 <You'll Never Know>, 발매일: 2022.11.23, 트랙리스트: '트랙 번호': 1, '곡명': ""You'll Never Know"", '가사': 'To all the liars that I loved'
 '트랙 번호': 2, '곡명': 'All In My Mind'
 크레딧: '프로듀서': 'New Link', '작곡': '정재윤', '작사': '정재윤', '연주 및 편곡': 'New Link', '추가 연주': '퍼커션': '이시은 (track 1)'
 '녹음': '천학주 at Mushroom Recording Studios', '김성준', '이시은', '믹싱': '김성준', '마스터링': '강승희 at SONIC KOREA', '커버 아트워크': 'New Link, 문하연', '뮤직비디오 제작': 'ASC'

제목: 싱글 <Mess>, 발매일: 2023.06.16, 트랙리스트: '트랙 번호': 1, '곡명': 'Mess', '가사': 'Is there really any way that I can be free?'
 크레딧: '프로듀서': 'New Link', '작곡': '정재윤', '작사': '정재윤', '편곡': 'New Link', '임유준', '녹음': '천학주 at Mushroom Recording Studios', '박준영 at envy the moon', '임유준 at MUZAVI Studio', '믹싱': '천학주 at Mushroom Recording Studios', '마스터링': '강승희 at Sonic Korea Seoul Forest', '커버 아트워크': '정필환', '뮤직비디오 제작': '우용'

제목: 정규 <While You Are Dreaming>, 발매일: 미정
공연:
년도: 2021, 공연 리스트: '2021.12.16 @클럽FF'
년도: 2022, 공연 리스트: '2022.01.13 @클럽FF', '2022.02.04 @클럽FF', '2022.02.27 @클럽FF(취소)', '2022.03.20 @클럽FF', '2022.04.15 @클럽FF', '2022.05.05 @클럽FF', '2022.05.21 @클럽AOR', '2022.06.26 @클럽FF', '2022.07.29 @클럽AOR', '2022.09.16 @언플러그드'
"
뉴링크,여담,"2023년 3월부로 드러머 이휘찬이 탈퇴하였고, 이후 드러머 이예준이 합류하였다."
뉴클리어 이디엇츠,밴드 이름,뉴클리어 이디엇츠 (Nuclear Idiots)
뉴클리어 이디엇츠,결성,2016년 6월
뉴클리어 이디엇츠,장르,"Metal과 pop, hip-hop과 electronics의 융합을 추구하는 mixture rock"
뉴클리어 이디엇츠,멤버,"이름: 전금용, 포지션: 기타, 출생: 1980년 11월 21일, 활동 경력: ['1998-2000: 생략', '2000-2002: 밴드 Redmass의 리더 & 기타리스트', '2002-2004: 밴드 A.I store 리더 & 기타리스트', '2004-2013: 밴드 ASURA 기타리스트', '2010-2012: 밴드 no.24 리더 & 보컬기타', '2012-2014: 밴드 AirSquad 리더 & 기타리스트', '2016-현재: 밴드 Nuclear Idiots 리더 & 기타리스트'], 음반 발매: ['2017 - Brave New World (EP, 밴드 Nuclear Idiots)']
이름: 김현석, 포지션: 보컬, 출생: 1984년 4월 26일, 활동 경력: ['2007-2010: Telezombies', '2010-2011: 구월의 이틀', '2011-2015: 풀린개', '2016-현재: Nuclear Idiots'], 수상 경력: ['2017 Emergenza 밴드경연대회 Best 보컬상 (대한민국)'], 음반 발매: ['2013.11.04 - Away (싱글, 밴드 풀린개)', '2014.04.21 - 노인을 위한 나라는 없다 (싱글, 밴드 풀린개)', '2016.02.24 - Intro (싱글, 밴드 몬스터스 다이브)', '2017.09.12 - Brave New World (EP, 밴드 Nuclear Idiots)']
이름: 이정헌, 포지션: FX/키보드, 출생: 1984년 5월 3일, 활동 경력: ['2004-2008: 프리랜서 작곡 활동', '2007-2010: 밴드 Telezombies', '2009-2011: 밴드 Insane Dogs FX 헬프 멤버', '2008-현재: 게임사운드 디자인 및 스코어 작곡 활동', '2015-2016: 밴드 Teardrop FX 헬프 멤버', '2016-현재: 밴드 Nuclear Idiots'], 수상 경력: ['2008: SBS 창작 애니메이션 대상 / 대상', '2008: 신동헌 애니메이션 어워드 특별상', '2010: 제천국제음악영화제 / 경쟁 부문 진출', '2017: Emergenza 페스티벌 한국 결선 진출 (5위)'], 음반 발매: ['2017: Nuclear Idiots Brave New World EP (작곡/녹음/믹싱)']
이름: 이재성, 포지션: 드럼 & 퍼커션, 출생: 1985년 5월 31일, 활동 경력: ['2005-2006: Dyne', '2006-2007: Sundance Kidz', '2012-2014: AirSquad', '2016-현재: Nuclear Idiots'], 음반 발매: ['2017.09.12: Brave New World (EP, 밴드 Nuclear Idiots)']
이름: 최낙현, 포지션: 베이스, 출생: 1987년 7월 13일, 활동 경력: ['2007: BusyWix', '2007-2010: Telezombies', '2012-2014: 조형우 (Bass 연주 멤버)'], 수상 경력: ['2007: 대학가요제 결선 진출', '2017: Emergenza 밴드 경연 대회 결선 진출 (종합 5등)'], 음반 발매: ['2017.09.12: Brave New World (EP, 밴드 Nuclear Idiots)']
"
뉴클리어 이디엇츠,음반,"제목: Brave New World, 형식: EP, 발매일: 2017.09.12, 트랙리스트: ['05 Out There', '04 This War', '03 Geisha', '02 Monster', '06 Beyond']
"
뉴클리어 이디엇츠,주요 공연 및 수상,"2017년도 Emergenza 밴드 경연 대회 한국 결선 진출 (종합 5위), Best 보컬상 수상주웍야락, Super Slam Night, Metal Uplising, Club Rolling Stones Fest, Last Breath 등 국내 헤비니스 계열 정기 기획 공연 다수 참여"
다브다,밴드 이름,다브다 (Dabda)
다브다,결성,2016년 11월
다브다,장르,"파스텔 사이키델릭, 포스트 록, 매스 록, 사이키델릭 록"
다브다,멤버,"이름: 이승현, 포지션: 드럼
이름: 김지애, 포지션: 보컬, 기타
이름: 이요셉, 포지션: 기타
이름: 노거현, 포지션: 베이스
"
다브다,레이블,일렉트릭 뮤즈
다브다,디스코그래피,"정규 앨범:
제목: But, All The Shining Things Are, 발매일: 2020년 6월 7일, 트랙리스트: ['Light Comes Back', '여름놀이', 'Journey', '혼자놀기', '꿈의 표정', '흔들흔들', '별아,', '검은밤을 가르던', 'Polydream', '무딘']
EP 앨범:
제목: 저마다 섬, 발매일: 2016년 11월 16일, 트랙리스트: ['소소리바람', 'Surfer', '청춘', '이상한', '마지막 달']
제목: Yonder, 발매일: 2023년 9월 25일, 트랙리스트: ['불놀이', 'Flower Tail', '기원', '구름도시', 'One, World, Wound']
싱글:
제목: 꿈의 표정, 발매일: 2017년 12월 10일, 트랙리스트: ['꿈의 표정']
제목: Journey, 발매일: 2020년 5월 19일, 트랙리스트: ['Journey']
제목: 정글짐, 발매일: 2021년 9월 19일, 트랙리스트: ['정글짐 (Feat. Takashi Kashikura)']
참여 앨범:
제목: 무소속프로젝트 2017 컴필레이션, 발매일: 2017년 12월 10일, 참여곡: 라원의상실
제목: We, Do It Together, 발매일: 2020년 11월 26일, 참여곡: 무궁화
"
다브다,활동,"2010 ~ 2014 초창기:
2010년 대학교 동아리에서 만난 이승현과 김지애는 함께 밴드를 결성, 초기에는 포크와 포스트록 사이의 음악을 연주, 살롱 바다비 공연장에서 주로 활동, EP <가을이 지나면 외로움도 사라질까 했지> (2013), 싱글 <황금사자> (2014) 발매
2016년 ~ 현재:
2016년 이요셉이 합류하며 새로운 라인업으로 활동 시작, 데뷔 EP <저마다 섬> 발매, 2018년 네이버 온스테이지 출연, 싱글 <꿈의 표정> 발표, Liverpool Sound City, Bangkok Music City, Playtime Festival 등 해외 페스티벌 참여, 2020년 정규 1집 <But, All The Shining Things Are> 발매, 2021년 노거현 합류 후 싱글 <Jungle Gym> 발표, 2023년 EP <Yonder> 발매 및 국내외 페스티벌 참여 예정
"
다브다,여담,"EP <가을이 지나면 외로움도 사라질까 했지>와 싱글 <황금사자>는 현재 모든 음원사이트에서 내려가 있으며, 다시 올릴 계획은 없다.다브다의 근황과 소식을 전하는 메일링서비스 '다브다방'이 있다."
다이퍼스,밴드 이름,다이퍼스 (Dyed Pearls)
다이퍼스,활동지역,서울
다이퍼스,멤버,"포지션: 기타보컬
포지션: 베이스보컬
포지션: 드럼
"
다이퍼스,결성,2022년
다이퍼스,활동지역,홍대합정이태원성수
다이퍼스,활동내용,지속적인 공연음원 제작 및 앨범 발매 예정
다이퍼스,음악 스타일,특정 장르에 국한되지 않음
다이퍼스,음악 스타일,멜로디컬한 보컬라인 중심
다이퍼스,음악 분위기,신나는차분한따뜻한
다이퍼스,향후 계획,계속 창작 활동 이어갈 예정
다이퍼스,특징,새로운 영향으로 변화 가능성 무궁무진
달력,밴드 이름,달력
달력,활동지역,"서울, 한국"
달력,장르,펑크 록EMO
달력,멤버,"이름: 김영범, 포지션: 보컬
이름: 동혁, 포지션: 기타
이름: 현욱, 포지션: 드럼
"
대동,밴드 이름,대동
대동,유형,그룹 (남성)
대동,국적,대한민국
대동,장르,인디락/메탈
대동,멤버,"이름: 최동찬
이름: 김명하
이름: 류영근
이름: 준까치
"
대동,바이오그래피,"대동은 최동찬, 준까치, 김명하, 류영근으로 구성된 4인조 밴드이다. '추상적'이라는 말이 가장 잘 어울리는 밴드로, 장르에 국한되지 않고 다양한 음악을 선보이고 있다."
대동,발매 앨범,"앨범명: 해어화, 발매일: 2022.11.25, 유형: 싱글
앨범명: 날파리, 발매일: 2021.10.20, 유형: 싱글
"
대동,참여/컴필레이션 앨범,"앨범명: 제34회 유재하 음악경연대회, 발매일: 2023.11.18, 유형: 컴필레이션
앨범명: 워터멜론 컴필레이션 2021, 발매일: 2021.04.04, 유형: 컴필레이션
"
대동,대표곡,"곡명: 해어화, 앨범: 해어화
곡명: 날파리, 앨범: 날파리
곡명: 쉼, 앨범: 제34회 유재하 음악경연대회
곡명: 애월(愛月), 앨범: 워터멜론 컴필레이션 2021
"
더 바스타즈,밴드 이름,더 바스타즈 (The Vastards)
더 바스타즈,유형,그룹 (남성)
더 바스타즈,데뷔,2017년
더 바스타즈,국적,대한민국
더 바스타즈,장르,인디락/메탈
더 바스타즈,멤버,"이름: 홍동현, 포지션: 미정
이름: 성기명, 포지션: 미정
이름: 함진우, 포지션: 미정
"
더 바스타즈,바이오그래피,2017년 5월 싱글 [sugar free]로 출사표를 던진 밴드 더 바스타즈. 현대사회를 살아가는 모든 인간이 겪는 원초적인 감정을 그들만의 폭발적인 에너지로 풀어낸다.
더 바스타즈,발매 앨범,"앨범명: NASH, 발매일: 2024.01.24, 유형: 싱글
앨범명: CARNIVAL, 발매일: 2022.06.15, 유형: 정규
앨범명: SIDE KICK, 발매일: 2022.03.04, 유형: 싱글
앨범명: Take me out, tonight, 발매일: 2021.07.05, 유형: 싱글
앨범명: As I Please, 발매일: 2019.05.30, 유형: EP(미니)
앨범명: BASTARDS, 발매일: 2018.12.10, 유형: 싱글
앨범명: 8월 (End Of Summer), 발매일: 2017.09.06, 유형: 싱글
"
더 바스타즈,대표곡,"곡명: Take me out, tonight (Album Ver.), 앨범: CARNIVAL
곡명: ROUTE 69, 앨범: CARNIVAL
곡명: BASTARDS, 앨범: As I Please
곡명: 8월 (End Of Summer), 앨범: 8월 (End Of Summer)
곡명: modern love, 앨범: As I Please
"
더 잭스,밴드 이름,The Jaxx (더 잭스)
더 잭스,유형,그룹 (남성)
더 잭스,데뷔,2017년
더 잭스,국적,대한민국
더 잭스,장르,인디락/메탈
더 잭스,멤버,"이름: Max
이름: 한태웅
이름: 권민조
이름: 유강희
"
더 잭스,바이오그래피,Rock을 전신으로 두고 장르의 한계나 틀에 얽매이지 않고 다채로운 음악을 추구하는 밴드 더 잭스입니다.
더 잭스,발매 앨범,"앨범명: NEW WORLD, 발매일: 2021.12.28, 유형: 정규
앨범명: Breathe Again, 발매일: 2020.08.10, 유형: 싱글
앨범명: Beyond The Wall, 발매일: 2017.04.06, 유형: EP(미니)
"
더 잭스,대표곡,"곡명: Beyond The Wall, 앨범: Beyond The Wall
곡명: Hero, 앨범: NEW WORLD
곡명: Mayday, 앨범: Beyond The Wall
곡명: Breathe Again, 앨범: Breathe Again
곡명: Irresistible Agony, 앨범: Beyond The Wall
"
더 파블로즈,밴드 이름,더 파블로즈 (The Pabloz)
더 파블로즈,유형,그룹 (남성)
더 파블로즈,국적,대한민국
더 파블로즈,장르,인디락/메탈
더 파블로즈,멤버,"이름: 김정우, 포지션: ['보컬', '기타']
이름: 권영민, 포지션: 기타
이름: 박요환, 포지션: 베이스
"
더 파블로즈,대표곡,"곡명: 꽃과 술과 노래 사랑 가득한 나의 정원으로, 앨범: 꽃과 술과 노래 사랑 가득한 나의 정원으로
곡명: 나를 사랑하지 않는 그대에게, 앨범: Pablography
곡명: 지난날의 우리, 앨범: Pablography
곡명: 날 바라보는 네 두 눈은, 앨범: Pablography
"
더 파블로즈,발매 앨범,"앨범명: Pablography, 발매일: 2023.04.26, 유형: 정규
앨범명: 꽃과 술과 노래 사랑 가득한 나의 정원으로, 발매일: 2022.10.13, 유형: 싱글
"
더 픽처스,밴드 이름,더픽쳐스 (The Pictures)
더 픽처스,국적,대한민국
더 픽처스,장르,로큰롤리듬앤블루스
더 픽처스,멤버,"이름: 이예지, 포지션: 보컬
이름: IdH EH, 포지션: 기타
이름: 조민영, 포지션: 드럼
"
더 픽처스,활동소개,"더픽쳐스는 2023년 10월 첫 공연을 시작으로 홍대, 문래 등지의 클럽에서 월 1~2회 주기적으로 공연을 이어나가고 있는 신생밴드입니다. 현재 약 40분셋의 자작(오리지널)곡을 보유 중이며, 음반 발매를 목표로 셋리스트를 채워 나가고 있습니다."
더 픽처스,음악 스타일,로큰롤/리듬앤블루스를 바탕으로 빈티지한 사운드의 팝한 음악을 추구합니다.
더베인,밴드 이름,더 베인 (THE VANE)
더베인,유형,그룹 (남성)
더베인,국적,대한민국
더베인,장르,얼터너티브 록
더베인,멤버,"이름: 채보훈, 포지션: 보컬, 기타
"
더베인,결성,2015년
더베인,데뷔,2015년
더베인,소속사,애플잼뮤직
더베인,개요,"더 베인은 화살의 깃이라는 뜻으로, 화살이 나아갈 때 정확하게 날아가기 위해 뒤에 깃털들이 붙어있는 것처럼 지향하는 곳에 정확하게 날아가자는 의미를 가지고 있습니다."
더베인,특징,"현재 '더베인'은 보컬, 기타, 작사, 작곡을 모두 맡고 있는 채보훈의 1인 밴드입니다. 2015년 첫 디지털 싱글 앨범을 발표한 이후 2016년 신한카드 Great 루키 프로젝트 대상, 2017년 한국콘텐츠진흥원 K-루키즈 최우수상 등을 수상하며 실력을 입증했습니다. 2019년 8월에 있었던 더베인 단독콘서트 ‘슈퍼히어로’ 공연은 티켓 오픈과 동시에 '5초 매진' 신화를 세우며 그의 뜨거운 인기를 다시 한 번 실감하게 했습니다."
더베인,음반,"정규앨범:
제목: ROUND, 발매일: 2017.02.13
싱글/EP:
제목: Beck, 발매일: 2015.10.29
제목: MLTS (Moon Like The Star), 발매일: 2015.11.26
제목: Line, 발매일: 2016.01.26
제목: Alone, 발매일: 2017.01.18
제목: Grow, 발매일: 2017.11.08
제목: Mask, 발매일: 2018.01.31
제목: RUN, 발매일: 2019.09.09
제목: 아름다워, 발매일: 2020.08.31
프로젝트 <12>:
제목: Mask, 발매일: 2018.01.31
제목: 나를 뜨겁게 만든 것들 (demo ver.), 발매일: 2018.02.14
제목: 날개 (demo ver.), 발매일: 2018.03.07
제목: 힘내! (demo ver.), 발매일: 2018.04.04
제목: 언제나 (demo ver.), 발매일: 2018.05.01
제목: I(아이) (demo ver.), 발매일: 2018.06.29
제목: 아름다워, 발매일: 2018.07.25
제목: PARADISE (demo ver.), 발매일: 2018.08.15
제목: 우산 (demo ver.), 발매일: 2018.09.30
제목: Night Flight (demo ver.), 발매일: 2018.10.31
제목: Run (demo ver.), 발매일: 2018.11.30
제목: Tonight (demo ver.), 발매일: 2018.12.31
OST:
제목: 구해줘 OST Part 2, 드라마: 구해줘 (OCN), 발매일: 2017.08.19
제목: 투깝스 OST Part 3, 드라마: 투깝스 (MBC), 발매일: 2017.12.18
제목: 플레이어 OST Part 2, 드라마: 플레이어 (OCN), 발매일: 2018.10.14
제목: 아이템 OST Part 2, 드라마: 아이템 (MBC), 발매일: 2019.02.26
제목: 타인은 지옥이다 OST Part 3, 드라마: 타인은 지옥이다 (OCN), 발매일: 2019.09.07
제목: 배가본드 OST Part 6, 드라마: 배가본드 (SBS), 발매일: 2019.10.25
제목: 이태원 클라쓰 OST Part 10, 드라마: 이태원 클라쓰 (JTBC), 발매일: 2020.03.06
제목: 야식남녀 OST Part 2, 드라마: 야식남녀 (JTBC), 발매일: 2020.05.26
제목: 인사이더 OST Part 5, 드라마: 인사이더 (JTBC), 발매일: 2022.07.13
제목: 오랫동안 당신을 기다렸습니다 OST Part 4, 드라마: 오랫동안 당신을 기다렸습니다 (ENA), 발매일: 2023.07.27
제목: 기적의 형제 OST Part 10, 드라마: 기적의 형제 (JTBC), 발매일: 2023.08.10
제목: 브랜딩 인 성수동 OST Part 4, 드라마: 브랜딩 인 성수동, 발매일: 2024.02.29
"
더베인,수상 내역,"년도: 2015년, 수상 내역: 엠팟 대학생 슈퍼밴드 대상
년도: 2016년, 수상 내역: KT&G 밴드 디스커버리 우승, 신한카드 GREAT 루키 프로젝트 대상, 한국콘텐츠진흥원 K-루키즈, 그린플러그드 신인그린프렌즈 선정
년도: 2017년, 수상 내역: 한국콘텐츠진흥원 K-루키즈 최우수상
"
더베인,여담,"블렌딩(기업) 공식 인스타그램에서 인터뷰를 진행한 적이 있습니다. 블렌딩룸 더베인 편대구FC의 팬이며, 대구FC의 응원가인 '그 겨울'과 'WE ARE DAEGU'의 음원을 불렀습니다."
더사운드,밴드 이름,더 사운드 (THE SOUND)
더사운드,유형,그룹 (혼성)
